"id","date","user","title","desc","url"
"207747800","2015-01-22T18:48:00+00:00","OldPhotographer1","cammy in USF4","「ウルトラストリートファイターIV」を、JOEmasaがプレイ。使用キャラは、キャミィ。","http://live.nicovideo.jp/watch/lv207747800?ref=community"
"207698066","2015-01-22T01:11:00+00:00","OldPhotographer1","バズー!魔法世界を詠む","「バズー!魔法世界」を、JOEmasaが初見プレイ。奥深い世界観や魅力的な人物達を楽しむために、強烈なシステムと戦いながら遊びます。ストーリーを読み、想像し、思い浮かんだ解釈で物語を彩れるように。","http://live.nicovideo.jp/watch/lv207698066?ref=community"
"207694217","2015-01-22T00:40:00+00:00","OldPhotographer1","バズー!魔法世界を詠む","「バズー!魔法世界」を、JOEmasaが初見プレイ。奥深い世界観や魅力的な人物達を楽しむために、強烈なシステムと戦いながら遊びます。ストーリーを読み、想像し、思い浮かんだ解釈で物語を彩れるように。","http://live.nicovideo.jp/watch/lv207694217?ref=community"
"207689701","2015-01-22T00:10:00+00:00","OldPhotographer1","バズー!魔法世界を詠む","「バズー!魔法世界」を、JOEmasaが初見プレイ。奥深い世界観や魅力的な人物達を楽しむために、強烈なシステムと戦いながら遊びます。ストーリーを読み、想像し、思い浮かんだ解釈で物語を彩れるように。","http://live.nicovideo.jp/watch/lv207689701?ref=community"
"207684763","2015-01-21T23:40:00+00:00","OldPhotographer1","バズー!魔法世界を詠む","「バズー!魔法世界」を、JOEmasaが初見プレイ。奥深い世界観や魅力的な人物達を楽しむために、強烈なシステムと戦いながら遊びます。ストーリーを読み、想像し、思い浮かんだ解釈で物語を彩れるように。","http://live.nicovideo.jp/watch/lv207684763?ref=community"
"207679358","2015-01-21T23:10:00+00:00","OldPhotographer1","バズー!魔法世界を詠む","「バズー!魔法世界」を、JOEmasaが初見プレイ。奥深い世界観や魅力的な人物達を楽しむために、強烈なシステムと戦いながら遊びます。ストーリーを読み、想像し、思い浮かんだ解釈で物語を彩れるように。","http://live.nicovideo.jp/watch/lv207679358?ref=community"
"207643236","2015-01-21T19:02:00+00:00","OldPhotographer1","cammy in USF4","「ウルトラストリートファイターIV」を、JOEmasaがプレイ。使用キャラは、キャミィ。","http://live.nicovideo.jp/watch/lv207643236?ref=community"
"207542932","2015-01-20T19:26:00+00:00","OldPhotographer1","cammy in USF4","「ウルトラストリートファイターIV」を、JOEmasaがプレイ。使用キャラは、キャミィ。","http://live.nicovideo.jp/watch/lv207542932?ref=community"
"207476448","2015-01-19T23:16:00+00:00","OldPhotographer1","定型否定系！PS4ぷよぷよテトリス","PS4版ぷよぷよテトリスのオンラインVSモードをSAYOがプレイ（ぷよぷよ）。vsテトを「対戦ゲー」に仕上げられるか！？","http://live.nicovideo.jp/watch/lv207476448?ref=community"
"207470647","2015-01-19T22:46:00+00:00","OldPhotographer1","定型否定系！PS4ぷよぷよテトリス","PS4版ぷよぷよテトリスのオンラインVSモードをSAYOがプレイ（ぷよぷよ）。vsテトを「対戦ゲー」に仕上げられるか！？","http://live.nicovideo.jp/watch/lv207470647?ref=community"
"207464796","2015-01-19T22:14:00+00:00","OldPhotographer1","定型否定系！PS4ぷよぷよテトリス","PS4版ぷよぷよテトリスのオンラインVSモードをSAYOがプレイ（ぷよぷよ）。vsテトを「対戦ゲー」に仕上げられるか！？","http://live.nicovideo.jp/watch/lv207464796?ref=community"
"207459327","2015-01-19T21:44:00+00:00","OldPhotographer1","定型否定系！PS4ぷよぷよテトリス","PS4版ぷよぷよテトリスのオンラインVSモードをSAYOがプレイ（ぷよぷよ）。vsテトを「対戦ゲー」に仕上げられるか！？","http://live.nicovideo.jp/watch/lv207459327?ref=community"
"207446326","2015-01-19T20:17:00+00:00","OldPhotographer1","cammy in USF4","「ウルトラストリートファイターIV」を、JOEmasaがプレイ。使用キャラは、キャミィ。","http://live.nicovideo.jp/watch/lv207446326?ref=community"
"207443001","2015-01-19T19:47:00+00:00","OldPhotographer1","cammy in USF4","「ウルトラストリートファイターIV」を、JOEmasaがプレイ。使用キャラは、キャミィ。","http://live.nicovideo.jp/watch/lv207443001?ref=community"
"207392450","2015-01-19T01:17:00+00:00","OldPhotographer1","wizardryで物語る","「wizardry 戦闘の監獄」を、JOEmasaがノーリセットプレイ。道中で、TRPGのように人物設定を考えていき、冒険録の形で物語を遺します。簡単な情報から、厳しい戦いを経て、ドラマが生まれるまで。","http://live.nicovideo.jp/watch/lv207392450?ref=community"
"207388709","2015-01-19T00:47:00+00:00","OldPhotographer1","wizardryで物語る","「wizardry 戦闘の監獄」を、JOEmasaがノーリセットプレイ。道中で、TRPGのように人物設定を考えていき、冒険録の形で物語を遺します。簡単な情報から、厳しい戦いを経て、ドラマが生まれるまで。","http://live.nicovideo.jp/watch/lv207388709?ref=community"
"207384381","2015-01-19T00:17:00+00:00","OldPhotographer1","wizardryで物語る","「wizardry 戦闘の監獄」を、JOEmasaがノーリセットプレイ。道中で、TRPGのように人物設定を考えていき、冒険録の形で物語を遺します。簡単な情報から、厳しい戦いを経て、ドラマが生まれるまで。","http://live.nicovideo.jp/watch/lv207384381?ref=community"
"207379429","2015-01-18T23:47:00+00:00","OldPhotographer1","wizardryで物語る","「wizardry 戦闘の監獄」を、JOEmasaがノーリセットプレイ。道中で、TRPGのように人物設定を考えていき、冒険録の形で物語を遺します。簡単な情報から、厳しい戦いを経て、ドラマが生まれるまで。","http://live.nicovideo.jp/watch/lv207379429?ref=community"
"207373993","2015-01-18T23:16:00+00:00","OldPhotographer1","wizardryで物語る","「wizardry 戦闘の監獄」を、JOEmasaがノーリセットプレイ。道中で、TRPGのように人物設定を考えていき、冒険録の形で物語を遺します。簡単な情報から、厳しい戦いを経て、ドラマが生まれるまで。","http://live.nicovideo.jp/watch/lv207373993?ref=community"
